shipment_id,origin,destination,cargo_type,weather,port_congestion_level,distance_km,gate_in_wait_hrs,actual_duration_hrs,planned_duration_hrs,total_cost_try
SHP-00859,Iskenderun,Kocaeli,Cold_Chain,Clear,3,169,2.644703528986733,5.058989243272447,4.414285714285715,8785.85
SHP-00860,Ambarli,Iskenderun,Hazardous,Clear,5,566,4.407839214977888,12.493553500692173,10.085714285714285,20572.77
SHP-00863,Ambarli,Mersin,Cold_Chain,Rainy,1,209,0.8815678429955777,4.681567842995578,4.985714285714286,9426.52
SHP-00865,Kocaeli,Ambarli,Dry,Clear,5,446,4.407839214977888,10.779267786406459,8.37142857142857,11001.58
SHP-00866,Iskenderun,Kocaeli,Oversized,Clear,2,167,1.7631356859911553,4.148849971705441,4.385714285714286,12166.98
SHP-00867,Iskenderun,Ambarli,Dry,Clear,5,646,4.407839214977888,13.636410643549315,11.228571428571428,14095.58
SHP-00869,Izmir,Kocaeli,Dry,Stormy,1,197,0.8815678429955777,5.806567842995578,4.814285714285715,6795.66
SHP-00870,Izmir,Iskenderun,Dry,Clear,7,373,6.1709749009690436,11.499546329540472,7.328571428571428,10313.05
SHP-00871,Ambarli,Mersin,Cold_Chain,Clear,6,241,5.289407057973466,8.73226420083061,5.442857142857143,11270.87
SHP-00872,Kocaeli,Izmir,Dry,Clear,1,180,0.8815678429955777,3.4529964144241494,4.571428571428571,6284.6
SHP-00873,Ambarli,Izmir,Hazardous,Rainy,4,227,3.5262713719823107,7.653544099255038,5.242857142857143,12182.98
SHP-00876,Mersin,Iskenderun,Dry,Clear,9,762,7.934110586960199,18.819824872674484,12.885714285714286,16771.67
SHP-00877,Kocaeli,Mersin,Dry,Clear,3,616,2.644703528986733,11.444703528986734,10.8,13190.7
SHP-00878,Mersin,Kocaeli,Cold_Chain,Rainy,5,627,4.407839214977888,15.80783921497789,10.957142857142857,20177.31
SHP-00879,Ambarli,Iskenderun,Cold_Chain,Rainy,10,646,8.815678429955776,20.561132975410324,11.228571428571428,22157.46
SHP-00880,Mersin,Kocaeli,Dry,Stormy,1,592,0.8815678429955777,15.681567842995578,10.457142857142857,13964.35
SHP-00881,Kocaeli,Ambarli,Cold_Chain,Stormy,4,375,3.5262713719823107,12.901271371982311,7.357142857142857,14962.19
SHP-00882,Iskenderun,Mersin,Hazardous,Clear,1,812,0.8815678429955777,12.481567842995577,13.6,25698.62
SHP-00883,Iskenderun,Kocaeli,Dry,Stormy,9,186,7.934110586960199,12.5841105869602,4.657142857142857,8359.16
SHP-00884,Mersin,Izmir,Dry,Stormy,9,378,7.934110586960199,17.384110586960198,7.4,11843.69
SHP-00886,Mersin,Iskenderun,Dry,Rainy,7,811,6.1709749009690436,20.91642944642359,13.585714285714285,17878.85
SHP-00887,Izmir,Ambarli,Cold_Chain,Clear,6,192,5.289407057973466,8.032264200830609,4.742857142857143,10209.63
SHP-00888,Kocaeli,Ambarli,Dry,Clear,3,353,2.644703528986733,7.687560671843876,7.042857142857143,9122.09
SHP-00889,Iskenderun,Ambarli,Oversized,Clear,7,550,6.1709749009690436,14.0281177581119,9.857142857142858,26102.49
SHP-00890,Izmir,Iskenderun,Dry,Rainy,9,393,7.934110586960199,15.079565132414745,7.614285714285714,11446.03
SHP-00891,Mersin,Kocaeli,Dry,Clear,3,627,2.644703528986733,11.60184638612959,10.957142857142857,13360.87
SHP-00892,Mersin,Ambarli,Dry,Clear,9,197,7.934110586960199,10.748396301245913,4.814285714285715,8031.12
SHP-00893,Izmir,Mersin,Cold_Chain,Clear,2,350,1.7631356859911553,6.7631356859911556,7.0,12480.3
SHP-00894,Mersin,Iskenderun,Cold_Chain,Clear,2,821,1.7631356859911553,13.491707114562583,13.728571428571428,22681.22
SHP-00895,Ambarli,Iskenderun,Dry,Clear,2,609,1.7631356859911553,10.463135685991155,10.7,12921.23
SHP-00896,Kocaeli,Iskenderun,Cold_Chain,Clear,2,222,1.7631356859911553,4.934564257419726,5.171428571428571,9708.08
SHP-00899,Kocaeli,Ambarli,Dry,Clear,3,434,2.644703528986733,8.844703528986733,8.2,10375.16
SHP-00900,Kocaeli,Izmir,Cold_Chain,Rainy,9,181,7.934110586960199,11.225019677869291,4.585714285714285,11143.85
SHP-00901,Kocaeli,Izmir,Dry,Clear,6,242,5.289407057973466,8.746549915116322,5.457142857142857,8066.09
SHP-00902,Iskenderun,Mersin,Dry,Clear,6,775,5.289407057973466,16.360835629402036,13.071428571428571,16311.6
SHP-00903,Iskenderun,Ambarli,Dry,Clear,5,625,4.407839214977888,13.336410643549318,10.928571428571429,13770.71
SHP-00904,Ambarli,Mersin,Hazardous,Clear,4,157,3.5262713719823107,5.769128514839453,4.242857142857143,10096.57
SHP-00905,Iskenderun,Kocaeli,Oversized,Rainy,7,214,6.1709749009690436,10.061883991878135,5.057142857142857,16123.53
SHP-00906,Izmir,Kocaeli,Hazardous,Clear,10,218,8.815678429955776,11.92996414424149,5.114285714285714,13722.21
SHP-00907,Mersin,Ambarli,Hazardous,Clear,3,229,2.644703528986733,5.916132100415304,5.271428571428571,11526.09
SHP-00909,Kocaeli,Iskenderun,Dry,Clear,9,166,7.934110586960199,10.30553915838877,4.371428571428572,7551.55
SHP-00910,Mersin,Ambarli,Cold_Chain,Clear,1,207,0.8815678429955777,3.838710700138435,4.957142857142857,9383.21
SHP-00911,Kocaeli,Iskenderun,Cold_Chain,Clear,1,165,0.8815678429955777,3.238710700138435,4.357142857142858,8473.57
SHP-00912,Izmir,Kocaeli,Dry,Rainy,6,239,5.289407057973466,9.63486160342801,5.414285714285715,8252.47
SHP-00913,Izmir,Kocaeli,Hazardous,Clear,9,157,7.934110586960199,10.176967729817342,4.242857142857143,11859.71
SHP-00914,Kocaeli,Ambarli,Dry,Rainy,1,448,0.8815678429955777,9.027022388450122,8.4,10587.32
SHP-00915,Mersin,Izmir,Dry,Clear,9,423,7.934110586960199,13.976967729817343,8.042857142857143,11527.34
SHP-00916,Kocaeli,Mersin,Dry,Clear,3,601,2.644703528986733,11.230417814701019,10.585714285714285,12958.65
SHP-00917,Iskenderun,Mersin,Hazardous,Clear,5,756,4.407839214977888,15.207839214977888,12.8,25275.65
SHP-00918,Izmir,Ambarli,Dry,Rainy,2,183,1.7631356859911553,5.090408413263883,4.614285714285714,6450.04
SHP-00919,Ambarli,Mersin,Hazardous,Stormy,1,164,0.8815678429955777,4.981567842995577,4.342857142857143,9914.81
SHP-00921,Ambarli,Kocaeli,Oversized,Rainy,2,407,1.7631356859911553,9.163135685991156,7.814285714285714,20267.0
SHP-00922,Iskenderun,Kocaeli,Dry,Clear,3,150,2.644703528986733,4.787560671843876,4.142857142857142,5981.68
SHP-00923,Iskenderun,Mersin,Oversized,Clear,8,750,7.052542743964621,17.766828458250334,12.714285714285714,32731.27
SHP-00925,Iskenderun,Izmir,Dry,Clear,5,374,4.407839214977888,9.75069635783503,7.3428571428571425,9887.74
SHP-00926,Kocaeli,Izmir,Dry,Stormy,1,164,0.8815678429955777,4.981567842995577,4.342857142857143,6196.76
SHP-00927,Kocaeli,Ambarli,Cold_Chain,Clear,7,399,6.1709749009690436,11.870974900969044,7.7,15001.38
SHP-00928,Kocaeli,Ambarli,Dry,Clear,1,366,0.8815678429955777,6.110139271567006,7.228571428571429,9162.02
SHP-00929,Izmir,Iskenderun,Cold_Chain,Rainy,3,375,2.644703528986733,9.462885347168552,7.357142857142857,13758.76
SHP-00930,Mersin,Ambarli,Oversized,Clear,6,242,5.289407057973466,8.746549915116322,5.457142857142857,16132.18
SHP-00931,Kocaeli,Izmir,Hazardous,Clear,1,163,0.8815678429955777,3.2101392715670065,4.328571428571429,9634.58
SHP-00932,Mersin,Iskenderun,Cold_Chain,Stormy,2,792,1.7631356859911553,21.563135685991156,13.314285714285715,24940.23
SHP-00933,Iskenderun,Izmir,Dry,Clear,1,360,0.8815678429955777,6.024424985852721,7.142857142857143,9069.2
SHP-00934,Mersin,Izmir,Dry,Clear,8,390,7.052542743964621,12.623971315393192,7.571428571428571,10796.44
SHP-00935,Kocaeli,Mersin,Oversized,Clear,2,558,1.7631356859911553,9.734564257419727,9.971428571428572,24264.52
SHP-00936,Ambarli,Kocaeli,Oversized,Rainy,3,423,2.644703528986733,10.335612619895823,8.042857142857143,21234.0
SHP-00938,Ambarli,Kocaeli,Hazardous,Clear,4,389,3.5262713719823107,9.083414229125168,7.557142857142857,15839.04
SHP-00939,Mersin,Ambarli,Dry,Rainy,7,162,6.1709749009690436,9.116429446423588,4.314285714285715,7206.68
SHP-00940,Izmir,Iskenderun,Dry,Clear,1,410,0.8815678429955777,6.7387107001384345,7.857142857142857,9842.7
SHP-00941,Kocaeli,Ambarli,Dry,Clear,9,366,7.934110586960199,13.162682015531628,7.228571428571429,10645.55
SHP-00942,Kocaeli,Mersin,Dry,Clear,5,617,4.407839214977888,13.222124929263604,10.814285714285715,13646.95
SHP-00943,Mersin,Iskenderun,Oversized,Clear,5,759,4.407839214977888,15.250696357835032,12.842857142857143,31687.38
SHP-00944,Ambarli,Mersin,Oversized,Rainy,2,250,1.7631356859911553,6.308590231445701,5.571428571428571,15103.58
SHP-00946,Ambarli,Iskenderun,Hazardous,Clear,10,631,8.815678429955776,17.82996414424149,11.014285714285714,23944.78
SHP-00949,Iskenderun,Ambarli,Cold_Chain,Clear,2,587,1.7631356859911553,10.148849971705442,10.385714285714286,17613.25
SHP-00950,Ambarli,Kocaeli,Dry,Clear,9,359,7.934110586960199,13.062682015531628,7.128571428571429,10537.26
SHP-00951,Mersin,Izmir,Dry,Clear,2,350,1.7631356859911553,6.7631356859911556,7.0,8914.5
SHP-00952,Ambarli,Kocaeli,Dry,Rainy,6,404,5.289407057973466,12.63486160342801,7.771428571428571,10965.74
SHP-00954,Ambarli,Mersin,Dry,Stormy,8,196,7.052542743964621,11.95254274396462,4.8,8320.26
SHP-00958,Mersin,Iskenderun,Dry,Clear,7,818,6.1709749009690436,17.85668918668333,13.685714285714285,17197.2
SHP-00959,Mersin,Izmir,Dry,Clear,5,406,4.407839214977888,10.207839214977888,7.8,10382.78
SHP-00960,Iskenderun,Ambarli,Dry,Clear,4,603,3.5262713719823107,12.140557086268025,10.614285714285714,13209.98
SHP-00961,Mersin,Iskenderun,Dry,Rainy,6,822,5.289407057973466,20.234861603428012,13.742857142857142,17839.34
SHP-00962,Mersin,Iskenderun,Dry,Clear,1,751,0.8815678429955777,11.610139271567006,12.728571428571428,15117.97
SHP-00963,Kocaeli,Izmir,Cold_Chain,Clear,9,163,7.934110586960199,10.262682015531627,4.328571428571429,10507.19
SHP-00964,Izmir,Mersin,Cold_Chain,Clear,6,450,5.289407057973466,11.717978486544894,8.428571428571429,15797.39
SHP-00965,Mersin,Iskenderun,Hazardous,Clear,3,846,2.644703528986733,14.730417814701019,14.085714285714285,26798.07
SHP-00966,Kocaeli,Ambarli,Hazardous,Clear,3,362,2.644703528986733,7.816132100415304,7.171428571428572,14818.11
SHP-00967,Izmir,Mersin,Hazardous,Clear,5,434,4.407839214977888,10.607839214977888,8.2,17305.5
SHP-00968,Iskenderun,Kocaeli,Dry,Clear,2,195,1.7631356859911553,4.548849971705441,4.785714285714286,6516.65
SHP-00970,Iskenderun,Izmir,Cold_Chain,Rainy,4,405,3.5262713719823107,10.889907735618674,7.785714285714286,14757.96
SHP-00971,Ambarli,Iskenderun,Hazardous,Clear,8,642,7.052542743964621,16.223971315393193,11.17142857142857,23511.8
SHP-00973,Izmir,Kocaeli,Cold_Chain,Rainy,1,211,0.8815678429955777,4.717931479359214,5.014285714285714,9469.84
SHP-00974,Ambarli,Iskenderun,Dry,Clear,8,554,7.052542743964621,14.966828458250337,9.914285714285715,13333.52
SHP-00976,Iskenderun,Mersin,Oversized,Clear,3,770,2.644703528986733,13.644703528986733,13.0,31146.15
SHP-00977,Kocaeli,Iskenderun,Dry,Clear,7,202,6.1709749009690436,9.056689186683329,4.885714285714286,7667.68
SHP-00978,Iskenderun,Ambarli,Oversized,Clear,1,649,0.8815678429955777,10.15299641442415,11.271428571428572,27080.06
SHP-00979,Kocaeli,Iskenderun,Dry,Clear,6,241,5.289407057973466,8.73226420083061,5.442857142857143,8050.62
SHP-00980,Mersin,Izmir,Hazardous,Clear,2,352,1.7631356859911553,6.791707114562584,7.0285714285714285,14312.7
SHP-00981,Ambarli,Mersin,Dry,Clear,5,231,4.407839214977888,7.707839214977888,5.3,7675.53
SHP-00982,Izmir,Iskenderun,Dry,Rainy,6,448,5.289407057973466,13.434861603428011,8.4,11689.28
SHP-00983,Kocaeli,Iskenderun,Cold_Chain,Clear,7,225,6.1709749009690436,9.385260615254758,5.214285714285714,11232.89
SHP-00984,Ambarli,Mersin,Hazardous,Rainy,5,164,4.407839214977888,7.3896573967960695,4.342857142857143,10878.05
SHP-00985,Iskenderun,Ambarli,Dry,Clear,3,598,2.644703528986733,11.187560671843876,10.542857142857143,12912.24
SHP-00986,Iskenderun,Izmir,Dry,Clear,1,350,0.8815678429955777,5.881567842995578,7.0,8914.5
SHP-00987,Iskenderun,Mersin,Dry,Clear,6,831,5.289407057973466,17.160835629402037,13.871428571428572,17177.92
SHP-00988,Kocaeli,Ambarli,Dry,Clear,4,440,3.5262713719823107,9.811985657696596,8.285714285714285,10688.37
SHP-00990,Iskenderun,Mersin,Dry,Stormy,1,786,0.8815678429955777,20.531567842995575,13.228571428571428,17485.17
SHP-00991,Kocaeli,Izmir,Dry,Clear,10,201,8.815678429955776,11.687107001384348,4.871428571428572,8313.39
SHP-00993,Izmir,Ambarli,Hazardous,Rainy,2,186,1.7631356859911553,5.144953867809337,4.657142857142857,10399.0
SHP-00994,Ambarli,Mersin,Cold_Chain,Clear,6,199,5.289407057973466,8.132264200830608,4.842857142857143,10361.23
SHP-00995,Kocaeli,Mersin,Hazardous,Clear,8,559,7.052542743964621,15.038257029678906,9.985714285714286,21457.39
SHP-00996,Iskenderun,Mersin,Dry,Clear,5,808,4.407839214977888,15.950696357835032,13.542857142857143,16601.72
SHP-00998,Kocaeli,Ambarli,Dry,Clear,4,373,3.5262713719823107,8.854842800553739,7.328571428571428,9651.88
SHP-00999,Iskenderun,Kocaeli,Cold_Chain,Clear,8,153,7.052542743964621,9.238257029678907,4.185714285714285,9982.06
SHP-01000,Mersin,Ambarli,Cold_Chain,Clear,8,248,7.052542743964621,10.595399886821763,5.542857142857143,12039.57
SHP-01001,Ambarli,Iskenderun,Dry,Stormy,6,604,5.289407057973466,20.389407057973465,10.628571428571428,15284.09
SHP-01002,Mersin,Kocaeli,Cold_Chain,Stormy,8,557,7.052542743964621,20.977542743964623,9.957142857142857,20820.65
SHP-01004,Kocaeli,Ambarli,Oversized,Clear,8,372,7.052542743964621,12.366828458250335,7.314285714285714,21035.95
SHP-01005,Mersin,Kocaeli,Dry,Clear,5,629,4.407839214977888,13.393553500692175,10.985714285714286,13832.59
SHP-01006,Kocaeli,Mersin,Oversized,Stormy,2,603,1.7631356859911553,16.838135685991155,10.614285714285714,28768.74
SHP-01007,Izmir,Ambarli,Dry,Clear,9,212,7.934110586960199,10.962682015531627,5.0285714285714285,8263.17
SHP-01010,Mersin,Kocaeli,Cold_Chain,Clear,7,623,6.1709749009690436,15.070974900969045,10.9,19852.78
SHP-01011,Iskenderun,Ambarli,Hazardous,Clear,1,574,0.8815678429955777,9.081567842995577,10.2,19807.65
SHP-01012,Iskenderun,Mersin,Dry,Clear,1,800,0.8815678429955777,12.310139271567007,13.428571428571429,15876.0
SHP-01013,Izmir,Mersin,Dry,Rainy,1,438,0.8815678429955777,8.84520420663194,8.257142857142856,10422.88
SHP-01014,Ambarli,Kocaeli,Dry,Rainy,2,372,1.7631356859911553,8.52677204962752,7.314285714285714,9557.96
SHP-01015,Izmir,Ambarli,Dry,Clear,10,163,8.815678429955776,11.144249858527205,4.328571428571429,7725.53
SHP-01016,Kocaeli,Mersin,Cold_Chain,Clear,8,614,7.052542743964621,15.823971315393194,10.771428571428572,19966.4
SHP-01017,Iskenderun,Kocaeli,Dry,Clear,6,232,5.289407057973466,8.60369277225918,5.314285714285715,7911.39
SHP-01018,Kocaeli,Izmir,Dry,Rainy,1,215,0.8815678429955777,4.790658752086487,5.071428571428571,6826.05
SHP-01019,Ambarli,Iskenderun,Hazardous,Clear,1,629,0.8815678429955777,9.867282128709864,10.985714285714286,21169.01
SHP-01020,Mersin,Ambarli,Oversized,Clear,3,158,2.644703528986733,4.90184638612959,4.257142857142857,12210.87
SHP-01021,Iskenderun,Mersin,Oversized,Clear,2,776,1.7631356859911553,12.848849971705441,13.085714285714285,31009.44
SHP-01024,Iskenderun,Ambarli,Cold_Chain,Clear,4,637,3.5262713719823107,12.62627137198231,11.1,19230.34
SHP-01025,Kocaeli,Mersin,Hazardous,Rainy,9,569,7.934110586960199,18.279565132414746,10.128571428571428,22944.29
SHP-01026,Ambarli,Kocaeli,Hazardous,Clear,4,433,3.5262713719823107,9.711985657696596,8.185714285714287,16928.12
SHP-01027,Kocaeli,Ambarli,Dry,Clear,8,441,7.052542743964621,13.352542743964621,8.3,11585.41
SHP-01028,Ambarli,Mersin,Hazardous,Clear,9,193,7.934110586960199,10.691253444103056,4.757142857142857,12750.78
SHP-01030,Iskenderun,Ambarli,Hazardous,Clear,6,642,5.289407057973466,14.460835629402037,11.17142857142857,22806.55
SHP-01031,Izmir,Ambarli,Dry,Stormy,9,250,7.934110586960199,14.184110586960198,5.571428571428571,9520.67
SHP-01032,Kocaeli,Mersin,Dry,Clear,7,643,6.1709749009690436,15.35668918668333,11.185714285714285,14489.95
SHP-01033,Izmir,Mersin,Cold_Chain,Clear,5,408,4.407839214977888,10.236410643549316,7.828571428571428,14579.21
SHP-01034,Ambarli,Kocaeli,Dry,Rainy,5,429,4.407839214977888,12.207839214977888,8.12857142857143,11156.45
SHP-01035,Iskenderun,Kocaeli,Dry,Clear,8,208,7.052542743964621,10.023971315393194,4.9714285714285715,7980.9
SHP-01036,Ambarli,Mersin,Oversized,Rainy,3,150,2.644703528986733,5.37197625625946,4.142857142857142,12255.56
SHP-01038,Iskenderun,Izmir,Dry,Clear,6,417,5.289407057973466,11.246549915116322,7.957142857142857,10773.34
SHP-01039,Mersin,Kocaeli,Dry,Clear,1,618,0.8815678429955777,9.710139271567007,10.82857142857143,13060.46
SHP-01040,Iskenderun,Izmir,Dry,Clear,8,406,7.052542743964621,12.852542743964621,7.8,11043.96
SHP-01041,Iskenderun,Mersin,Cold_Chain,Clear,2,812,1.7631356859911553,13.363135685991155,13.6,22486.3
SHP-01043,Ambarli,Iskenderun,Dry,Clear,4,602,3.5262713719823107,12.12627137198231,10.6,13194.51
SHP-01044,Ambarli,Kocaeli,Dry,Clear,3,389,2.644703528986733,8.20184638612959,7.557142857142857,9679.01
SHP-01046,Ambarli,Izmir,Cold_Chain,Clear,6,191,5.289407057973466,8.017978486544894,4.728571428571429,10187.97
SHP-01047,Ambarli,Mersin,Cold_Chain,Clear,3,213,2.644703528986733,5.687560671843876,5.042857142857143,9738.8
SHP-01049,Kocaeli,Iskenderun,Dry,Clear,10,165,8.815678429955776,11.172821287098634,4.357142857142858,7756.47
SHP-01050,Mersin,Izmir,Dry,Clear,1,428,0.8815678429955777,6.995853557281292,8.114285714285714,10121.16
SHP-01051,Mersin,Kocaeli,Oversized,Clear,1,586,0.8815678429955777,9.25299641442415,10.371428571428572,25130.84
SHP-01052,Iskenderun,Ambarli,Hazardous,Clear,9,631,7.934110586960199,16.948396301245914,11.014285714285714,23592.16
SHP-01053,Ambarli,Iskenderun,Cold_Chain,Clear,9,589,7.934110586960199,16.348396301245913,10.414285714285715,19733.5
SHP-01054,Ambarli,Mersin,Hazardous,Clear,10,208,8.815678429955776,11.787107001384348,4.9714285714285715,13474.69
SHP-01055,Izmir,Iskenderun,Cold_Chain,Rainy,9,445,7.934110586960199,16.02501967786929,8.357142857142858,17221.57
SHP-01056,Ambarli,Iskenderun,Dry,Clear,1,598,0.8815678429955777,9.42442498585272,10.542857142857143,12751.06
SHP-01057,Izmir,Kocaeli,Dry,Clear,9,222,7.934110586960199,11.10553915838877,5.171428571428571,8417.87
SHP-01060,Iskenderun,Izmir,Dry,Clear,5,426,4.407839214977888,10.493553500692173,8.085714285714285,10692.18
SHP-01062,Ambarli,Izmir,Dry,Clear,3,164,2.644703528986733,4.987560671843876,4.342857142857143,6198.26
SHP-01065,Iskenderun,Mersin,Dry,Rainy,1,772,0.8815678429955777,14.917931479359215,13.028571428571428,15915.18
SHP-01066,Ambarli,Kocaeli,Oversized,Stormy,4,372,3.5262713719823107,12.826271371982312,7.314285714285714,21265.67
SHP-01067,Ambarli,Izmir,Cold_Chain,Rainy,4,158,3.5262713719823107,6.398998644709583,4.257142857142857,9071.61
SHP-01068,Mersin,Ambarli,Dry,Rainy,7,249,6.1709749009690436,10.69824762824177,5.557142857142857,8637.31
SHP-01069,Izmir,Mersin,Cold_Chain,Clear,6,429,5.289407057973466,11.417978486544895,8.12857142857143,15342.57
SHP-01070,Iskenderun,Mersin,Cold_Chain,Clear,9,750,7.934110586960199,18.648396301245914,12.714285714285714,23220.44
SHP-01072,Kocaeli,Iskenderun,Oversized,Clear,7,214,6.1709749009690436,9.2281177581119,5.057142857142857,15706.65
SHP-01073,Iskenderun,Kocaeli,Hazardous,Clear,1,164,0.8815678429955777,3.2244249858527207,4.342857142857143,9659.33
SHP-01075,Izmir,Kocaeli,Oversized,Clear,10,240,8.815678429955776,12.244249858527205,5.428571428571429,17833.44
SHP-01077,Kocaeli,Iskenderun,Dry,Stormy,6,173,5.289407057973466,9.614407057973466,4.4714285714285715,7462.05
SHP-01079,Iskenderun,Ambarli,Dry,Clear,10,592,8.815678429955776,17.272821287098633,10.457142857142857,14362.16
SHP-01080,Iskenderun,Kocaeli,Oversized,Rainy,6,235,5.289407057973466,9.562134330700738,5.357142857142858,16373.4
SHP-01083,Kocaeli,Ambarli,Hazardous,Clear,3,409,2.644703528986733,8.487560671843875,7.8428571428571425,15981.45
SHP-01084,Izmir,Kocaeli,Dry,Rainy,7,241,6.1709749009690436,10.552793082787225,5.442857142857143,8505.75
SHP-01086,Kocaeli,Izmir,Oversized,Clear,7,153,6.1709749009690436,8.35668918668333,4.185714285714285,13819.31
SHP-01087,Izmir,Iskenderun,Hazardous,Stormy,9,394,7.934110586960199,17.7841105869602,7.628571428571429,19414.5
SHP-01088,Mersin,Kocaeli,Hazardous,Clear,6,599,5.289407057973466,13.846549915116324,10.557142857142857,21742.21
SHP-01089,Kocaeli,Izmir,Hazardous,Clear,8,229,7.052542743964621,10.323971315393193,5.271428571428571,13289.23
SHP-01090,Iskenderun,Izmir,Cold_Chain,Clear,9,403,7.934110586960199,13.691253444103056,7.757142857142857,15705.11
SHP-01091,Iskenderun,Ambarli,Oversized,Stormy,7,610,6.1709749009690436,21.420974900969043,10.714285714285714,31226.74
SHP-01093,Izmir,Ambarli,Dry,Stormy,6,188,5.289407057973466,9.989407057973466,4.685714285714285,7734.28
SHP-01094,Kocaeli,Izmir,Oversized,Clear,6,164,5.289407057973466,7.632264200830608,4.342857142857143,13718.86
SHP-01095,Mersin,Kocaeli,Dry,Clear,7,566,6.1709749009690436,14.256689186683328,10.085714285714285,13298.76
SHP-01096,Mersin,Iskenderun,Cold_Chain,Rainy,1,818,0.8815678429955777,15.75429511572285,13.685714285714285,23340.25
SHP-01097,Iskenderun,Izmir,Dry,Clear,6,400,5.289407057973466,11.00369277225918,7.714285714285714,10510.35
SHP-01099,Iskenderun,Ambarli,Cold_Chain,Clear,9,640,7.934110586960199,17.07696772981734,11.142857142857142,20838.06
SHP-01100,Ambarli,Izmir,Cold_Chain,Clear,8,195,7.052542743964621,9.838257029678907,4.785714285714286,10891.7
SHP-01102,Kocaeli,Mersin,Dry,Clear,4,554,3.5262713719823107,11.440557086268026,9.914285714285715,12451.95
SHP-01103,Ambarli,Kocaeli,Dry,Clear,7,361,6.1709749009690436,11.328117758111901,7.1571428571428575,10127.41
SHP-01105,Iskenderun,Izmir,Oversized,Clear,2,353,1.7631356859911553,6.805992828848298,7.042857142857143,17921.82
SHP-01106,Izmir,Ambarli,Hazardous,Clear,6,244,5.289407057973466,8.77512134368775,5.485714285714286,12955.25
SHP-01107,Ambarli,Izmir,Hazardous,Clear,4,216,3.5262713719823107,6.6119856576965965,5.085714285714285,11556.94
SHP-01108,Kocaeli,Iskenderun,Cold_Chain,Clear,7,199,6.1709749009690436,9.013832043826186,4.842857142857143,10669.78
SHP-01109,Ambarli,Izmir,Hazardous,Rainy,3,153,2.644703528986733,5.426521710804915,4.185714285714285,9883.38
SHP-01110,Kocaeli,Ambarli,Dry,Rainy,3,375,2.644703528986733,9.462885347168552,7.357142857142857,9827.69
SHP-01111,Kocaeli,Ambarli,Dry,Rainy,4,417,3.5262713719823107,11.108089553800493,7.957142857142857,10738.73
SHP-01112,Iskenderun,Ambarli,Oversized,Clear,1,551,0.8815678429955777,8.752996414424148,9.87142857142857,24047.94
SHP-01113,Ambarli,Kocaeli,Cold_Chain,Rainy,7,418,6.1709749009690436,13.770974900969044,7.9714285714285715,15982.89
SHP-01114,Ambarli,Mersin,Oversized,Clear,3,162,2.644703528986733,4.958989243272447,4.314285714285715,12334.63
SHP-01115,Izmir,Mersin,Dry,Clear,9,381,7.934110586960199,13.376967729817341,7.442857142857143,10877.6
SHP-01116,Kocaeli,Mersin,Dry,Clear,2,571,1.7631356859911553,9.920278543134012,10.157142857142857,12333.37
SHP-01117,Iskenderun,Ambarli,Oversized,Rainy,1,583,0.8815678429955777,11.481567842995577,10.32857142857143,25614.52
SHP-01118,Kocaeli,Ambarli,Dry,Clear,1,447,0.8815678429955777,7.267282128709864,8.385714285714286,10415.09
SHP-01119,Mersin,Ambarli,Dry,Clear,3,196,2.644703528986733,5.444703528986732,4.8,6693.3
SHP-01120,Iskenderun,Ambarli,Dry,Rainy,7,570,6.1709749009690436,16.534611264605406,10.142857142857142,13915.84
SHP-01122,Iskenderun,Mersin,Dry,Clear,9,830,7.934110586960199,19.791253444103056,13.857142857142858,17823.63
SHP-01123,Izmir,Iskenderun,Dry,Clear,2,377,1.7631356859911553,7.148849971705442,7.385714285714286,9332.19
SHP-01125,Iskenderun,Kocaeli,Cold_Chain,Rainy,4,229,3.5262713719823107,7.689907735618675,5.271428571428571,10706.15
SHP-01127,Mersin,Izmir,Cold_Chain,Stormy,2,372,1.7631356859911553,11.063135685991156,7.314285714285714,14268.87
SHP-01128,Kocaeli,Ambarli,Dry,Clear,5,444,4.407839214977888,10.75069635783503,8.342857142857142,10970.64
SHP-01129,Ambarli,Kocaeli,Dry,Clear,6,380,5.289407057973466,10.717978486544894,7.428571428571429,10200.95
SHP-01130,Ambarli,Izmir,Hazardous,Clear,3,214,2.644703528986733,5.70184638612959,5.057142857142857,11154.81
SHP-01131,Ambarli,Kocaeli,Cold_Chain,Stormy,5,409,4.407839214977888,14.632839214977889,7.8428571428571425,16134.62
SHP-01133,Ambarli,Iskenderun,Hazardous,Stormy,3,592,2.644703528986733,17.444703528986732,10.457142857142857,23048.21
SHP-01134,Mersin,Iskenderun,Cold_Chain,Clear,2,819,1.7631356859911553,13.463135685991155,13.7,22637.9
SHP-01135,Izmir,Mersin,Dry,Clear,3,350,2.644703528986733,7.644703528986733,7.0,9075.68
SHP-01136,Iskenderun,Mersin,Hazardous,Clear,8,841,7.052542743964621,19.066828458250335,14.014285714285714,28437.45
SHP-01137,Iskenderun,Kocaeli,Oversized,Clear,10,174,8.815678429955776,11.301392715670062,4.485714285714286,15791.4
SHP-01138,Mersin,Iskenderun,Oversized,Rainy,7,788,6.1709749009690436,20.49824762824177,13.257142857142858,35001.27
SHP-01139,Izmir,Iskenderun,Hazardous,Rainy,9,442,7.934110586960199,15.970474223323837,8.314285714285713,19602.86
